observation_id,city_id,city_name_en,city_name_es,city_name_local,country_code,country_name_en,country_name_es,continent,region,airport_id,airport_name,airport_name_es,iata,icao,airport_latitude,airport_longitude,airport_type,annual_passengers_m,passenger_year,primary_airport,service_pattern,tower_id,tower_name,tower_name_es,tower_latitude,tower_longitude,height_m,height_basis,tower_type,completed_year,mode,co_tallest,confidence,selection_reason_en,selection_reason_es,distance_m,distance_km,source_ids,reviewed_at
city-q3881--ourairports-2894--iconic--wikidata-q21007716,city-q3881,Lusaka,Lusaka,Lusaka,ZM,Zambia,Zambia,Africa,Eastern Africa,ourairports-2894,Kenneth Kaunda International Airport,Kenneth Kaunda International Airport,LUN,FLKK,-15.330833,28.452722,large_airport,0.925077,2012,true,year_round,wikidata-q21007716,FINDECO House,FINDECO House,-15.4243,28.2838,89.9,structural_tip,building_or_freestanding_tower,1900,iconic,false,high,FINDECO House is the selected vertical landmark most strongly associated with Lusaka.,FINDECO House es el hito vertical seleccionado con mayor asociación a Lusaka.,20877.159738319817,20.87715973831982,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q21007716;ctbuh-findeco,2026-09-16
city-q174--ourairports-5910--iconic--wikidata-q169420,city-q174,São Paulo,São Paulo,São Paulo,BR,Brazil,Brasil,South America,South America,ourairports-5910,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,GRU,SBGR,-23.431274,-46.469954,large_airport,34.393588,2022,true,year_round,wikidata-q169420,Edifício Altino Arantes,Edifício Altino Arantes,-23.54567499999998,-46.63409999999999,161.22,structural_tip,vertical_landmark,1947,iconic,false,high,Edifício Altino Arantes is the selected vertical landmark most strongly associated with São Paulo.,Edifício Altino Arantes es el hito vertical seleccionado con mayor asociación a São Paulo.,21016.13930816067,21.016139308160668,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q169420,2026-09-16
city-q3711--ourairports-4610--iconic--wikidata-q1258275,city-q3711,Belgrade,Belgrado,Belgrade,RS,Serbia,Serbia,Europe,Southern Europe,ourairports-4610,Belgrade Nikola Tesla Airport,Belgrade Nikola Tesla Airport,BEG,LYBE,44.818401,20.309099,large_airport,8.367931,2024,true,year_round,wikidata-q1258275,Avala Tower,Avala Tower,44.695833333,20.514444444,204.68,structural_tip,building_or_freestanding_tower,2010,iconic,false,high,Avala Tower is the selected vertical landmark most strongly associated with Belgrade.,Avala Tower es el hito vertical seleccionado con mayor asociación a Belgrado.,21210.324962784132,21.21032496278413,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q1258275,2026-09-16
city-q60--ourairports-3622--iconic--wikidata-q9188,city-q60,New York City,Nueva York,New York City,US,United States,Estados Unidos,North America,Northern America,ourairports-3622,John F. Kennedy International Airport,John F. Kennedy International Airport,JFK,KJFK,40.639447,-73.779317,large_airport,62.440306,2023,true,year_round,wikidata-q9188,Empire State Building,Empire State Building,40.748333333333335,-73.98555555555555,453,structural_tip,vertical_landmark,1931,iconic,false,high,Empire State Building is the selected vertical landmark most strongly associated with New York City.,Empire State Building es el hito vertical seleccionado con mayor asociación a Nueva York.,21215.075115065138,21.215075115065137,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q9188,2026-09-16
city-q649--ourairports-26396--iconic--wikidata-q181324,city-q649,Moscow,Moscú,Moscow,RU,Russia,Rusia,Europe,Eastern Europe,ourairports-26396,Sheremetyevo International Airport,Sheremetyevo International Airport,SVO,UUEE,55.976858,37.41121,large_airport,43.13,2025,true,year_round,wikidata-q181324,Ostankino Tower,Ostankino Tower,55.819722222,37.611666666,540.1,structural_tip,building_or_freestanding_tower,1900,iconic,false,high,Ostankino Tower is the selected vertical landmark most strongly associated with Moscow.,Ostankino Tower es el hito vertical seleccionado con mayor asociación a Moscú.,21525.331472786354,21.525331472786355,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q181324,2026-09-16
city-q36947--ourairports-5977--iconic--wikidata-q1328348,city-q36947,Salvador,Salvador de Bahía,Salvador,BR,Brazil,Brasil,South America,South America,ourairports-5977,Deputado Luiz Eduardo Magalhães International Airport,Deputado Luiz Eduardo Magalhães International Airport,SSA,SBSV,-12.908611,-38.322498,large_airport,6.504908,2022,true,year_round,wikidata-q1328348,Elevador Lacerda,Elevador Lacerda,-12.97421745,-38.513143886122,73.5,structural_tip,vertical_landmark,1869,iconic,false,high,Elevador Lacerda is the selected vertical landmark most strongly associated with Salvador.,Elevador Lacerda es el hito vertical seleccionado con mayor asociación a Salvador de Bahía.,21923.311556372493,21.923311556372493,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q1328348;salvador-lacerda,2026-09-16
city-q1861--ourairports-26638--iconic--wikidata-q724970,city-q1861,Bangkok,Bangkok,Bangkok,TH,Thailand,Tailandia,Asia,South-eastern Asia,ourairports-26638,Don Mueang International Airport,Don Mueang International Airport,DMK,VTBD,13.9126,100.607002,large_airport,31.65,2025,false,year_round,wikidata-q724970,Wat Arun,Wat Arun,13.743688888888888,100.48891944444445,66.8,structural_tip,vertical_landmark,1656,iconic,false,high,Wat Arun is the selected vertical landmark most strongly associated with Bangkok.,Wat Arun es el hito vertical seleccionado con mayor asociación a Bangkok.,22632.252058176546,22.632252058176547,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q724970;tat-wat-arun,2026-09-16
city-q84--ourairports-2434--iconic--wikidata-q41225,city-q84,London,Londres,London,GB,United Kingdom,Reino Unido,Europe,Northern Europe,ourairports-2434,London Heathrow Airport,London Heathrow Airport,LHR,EGLL,51.470748,-0.459909,large_airport,84.482126,2025,true,year_round,wikidata-q41225,Big Ben,Big Ben,51.50067,-0.12457,96,structural_tip,vertical_landmark,1843,iconic,false,high,Big Ben is the selected vertical landmark most strongly associated with London.,Big Ben es el hito vertical seleccionado con mayor asociación a Londres.,23530.062043952446,23.530062043952448,ourairports-2026-09-14;aci-world-2025-passengers;wikidata-q41225,2026-09-16
city-q81033--ourairports-4732--iconic--wikidata-q5436075,city-q81033,Monterrey,Monterrey,Monterrey,MX,Mexico,México,North America,Central America,ourairports-4732,Monterrey International Airport,Monterrey International Airport,MTY,MMMY,25.778521,-100.106989,large_airport,13.326936,2023,true,year_round,wikidata-q5436075,Faro del Comercio,Faro del Comercio,25.666194444444,-100.31002777778,69.8,structural_tip,building_or_freestanding_tower,1900,iconic,false,high,Faro del Comercio is the selected vertical landmark most strongly associated with Monterrey.,Faro del Comercio es el hito vertical seleccionado con mayor asociación a Monterrey.,23874.789539371635,23.874789539371637,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q5436075;monterrey-faro,2026-09-16
city-q1297--ourairports-3754--iconic--wikidata-q29294,city-q1297,Chicago,Chicago,Chicago,US,United States,Estados Unidos,North America,Northern America,ourairports-3754,Chicago O'Hare International Airport,Chicago O'Hare International Airport,ORD,KORD,41.9786,-87.9048,large_airport,84.856018,2025,true,year_round,wikidata-q29294,Willis Tower,Willis Tower,41.878611,-87.635833,442.1,structural_tip,building_or_freestanding_tower,1973,iconic,false,high,Willis Tower is the selected vertical landmark most strongly associated with Chicago.,Willis Tower es el hito vertical seleccionado con mayor asociación a Chicago.,24920.54837198591,24.920548371985912,ourairports-2026-09-14;aci-world-2025-passengers;wikidata-q29294,2026-09-16
city-q1899--ourairports-6467--iconic--wikidata-q142917,city-q1899,Kyiv,Kiev,Kyiv,UA,Ukraine,Ucrania,Europe,Eastern Europe,ourairports-6467,Boryspil International Airport,Boryspil International Airport,KBP,UKBB,50.345001,30.894699,large_airport,9.433,2021,true,year_round,wikidata-q142917,Mother Ukraine Monument,Mother Ukraine Monument,50.4265,30.56311111,62,structural_tip,vertical_landmark,1900,iconic,false,high,Mother Ukraine Monument is the selected vertical landmark most strongly associated with Kyiv.,Mother Ukraine Monument es el hito vertical seleccionado con mayor asociación a Kiev.,25265.14804420912,25.26514804420912,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q142917,2026-09-16
city-q16557--ourairports-3488--iconic--wikidata-q1248619,city-q16557,Dallas,Dallas,Dallas,US,United States,Estados Unidos,North America,Northern America,ourairports-3488,Dallas Fort Worth International Airport,Dallas Fort Worth International Airport,DFW,KDFW,32.896801,-97.038002,large_airport,85.660127,2025,true,year_round,wikidata-q1248619,Reunion Tower,Reunion Tower,32.7753,-96.80886,171,structural_tip,vertical_landmark,1978,iconic,false,high,Reunion Tower is the selected vertical landmark most strongly associated with Dallas.,Reunion Tower es el hito vertical seleccionado con mayor asociación a Dallas.,25334.194446857524,25.334194446857524,ourairports-2026-09-14;aci-world-2025-passengers;wikidata-q1248619,2026-09-16
city-q90--ourairports-4185--iconic--wikidata-q243,city-q90,Paris,París,Paris,FR,France,Francia,Europe,Western Europe,ourairports-4185,Charles de Gaulle International Airport,Charles de Gaulle International Airport,CDG,LFPG,49.00896,2.554117,large_airport,72.029407,2025,true,year_round,wikidata-q243,Eiffel Tower,Eiffel Tower,48.858296,2.294479,330,structural_tip,building_or_freestanding_tower,1889,iconic,false,high,Eiffel Tower is the selected vertical landmark most strongly associated with Paris.,Eiffel Tower es el hito vertical seleccionado con mayor asociación a París.,25349.998386870826,25.349998386870826,ourairports-2026-09-14;aci-world-2025-passengers;wikidata-q243,2026-09-16
city-q8646--ourairports-26535--iconic--wikidata-q214855,city-q8646,Hong Kong,Hong Kong,Hong Kong,HK,Hong Kong SAR China,RAE de Hong Kong (China),Asia,Eastern Asia,ourairports-26535,Hong Kong International Airport,Hong Kong International Airport,HKG,VHHH,22.31184,113.914862,large_airport,53.055,2024,true,year_round,wikidata-q214855,Bank of China Tower,Bank of China Tower,22.27916667,114.16138889,367.4,structural_tip,building,1990,iconic,false,high,Bank of China Tower was selected as the permanent vertical landmark most strongly associated with Hong Kong.,Bank of China Tower se seleccionó como el hito vertical permanente con mayor asociación a Hong Kong.,25660.16691971978,25.66016691971978,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q214855,2026-09-16
city-q11746--ourairports-27200--iconic--wikidata-q462372,city-q11746,Wuhan,Wuhan,Wuhan,CN,China,China,Asia,Eastern Asia,ourairports-27200,Wuhan Tianhe International Airport,Wuhan Tianhe International Airport,WUH,ZHHH,30.774798,114.213723,large_airport,11.606393,2022,true,year_round,wikidata-q462372,Tower of the Yellow Crane,Tower of the Yellow Crane,30.54694444,114.29694444,51.4,structural_tip,vertical_landmark,1985,iconic,false,high,Tower of the Yellow Crane is the selected vertical landmark most strongly associated with Wuhan.,Tower of the Yellow Crane es el hito vertical seleccionado con mayor asociación a Wuhan.,26489.962657102675,26.489962657102673,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q462372;wuhan-yellow-crane,2026-09-16
city-q49233--ourairports-3670--iconic--wikidata-q2742709,city-q49233,Orlando,Orlando,Orlando,US,United States,Estados Unidos,North America,Northern America,ourairports-3670,Orlando International Airport,Orlando International Airport,MCO,KMCO,28.429399490356445,-81.30899810791016,large_airport,57.675573,2025,true,year_round,wikidata-q2742709,Cinderella Castle,Castillo de Cenicienta,28.419411,-81.5812,57.6,structural_tip,castle_tower,1971,iconic,false,high,Cinderella Castle was selected as the permanent vertical landmark most strongly associated with Orlando.,Castillo de Cenicienta se seleccionó como el hito vertical permanente con mayor asociación a Orlando.,26691.61312070951,26.69161312070951,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q2742709,2026-09-16
city-q7903--ourairports-3113--iconic--wikidata-q41346,city-q7903,Casablanca,Casablanca,Casablanca,MA,Morocco,Marruecos,Africa,Northern Africa,ourairports-3113,Mohammed V International Airport,Mohammed V International Airport,CMN,GMMN,33.3675,-7.58997,large_airport,7.637643,2022,true,year_round,wikidata-q41346,Hassan II Mosque,Hassan II Mosque,33.60734166666667,-7.632561111111111,200,structural_tip,vertical_landmark,1993,iconic,false,high,Hassan II Mosque is the selected vertical landmark most strongly associated with Casablanca.,Hassan II Mosque es el hito vertical seleccionado con mayor asociación a Casablanca.,26894.472875034564,26.894472875034563,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q41346;hassan-ii-foundation,2026-09-16
city-q15092--ourairports-300859--iconic--wikidata-q2511122,city-q15092,Castellón de la Plana,Castellón de la Plana,Castellón de la Plana,ES,Spain,España,Europe,Southern Europe,ourairports-300859,Castellón-Costa Azahar Airport,Castellón-Costa Azahar Airport,CDT,LECH,40.213889,0.073333,medium_airport,,,true,year_round,wikidata-q2511122,El Fadrí,El Fadrí,39.986111111,-0.037222222,60,structural_tip,building_or_freestanding_tower,1900,iconic,false,high,El Fadrí is the selected vertical landmark most strongly associated with Castellón de la Plana.,El Fadrí es el hito vertical seleccionado con mayor asociación a Castellón de la Plana.,26991.400550247705,26.991400550247704,ourairports-2026-09-14;wikidata-q2511122,2026-09-16
city-q956--ourairports-27188--iconic--wikidata-q125445,city-q956,Beijing,Pekín,Beijing,CN,China,China,Asia,Eastern Asia,ourairports-27188,Beijing Capital International Airport,Beijing Capital International Airport,PEK,ZBAA,40.077349,116.596702,large_airport,70.742712,2025,true,year_round,wikidata-q125445,Temple of Heaven,Templo del Cielo,39.8822,116.4066,38,structural_tip,temple,1420,iconic,false,high,Temple of Heaven was selected as the permanent vertical landmark most strongly associated with Beijing.,Templo del Cielo se seleccionó como el hito vertical permanente con mayor asociación a Pekín.,27077.561693641695,27.077561693641695,ourairports-2026-09-14;aci-world-2025-passengers;wikidata-q125445,2026-09-16
city-q14317--ourairports-3999--iconic--wikidata-q1534288,city-q14317,Oviedo,Oviedo,Oviedo,ES,Spain,España,Europe,Southern Europe,ourairports-3999,Asturias Airport,Asturias Airport,OVD,LEAS,43.563599,-6.03462,large_airport,2.051342,2025,true,year_round,wikidata-q1534288,Oviedo Cathedral,Catedral de Oviedo,43.362583,-5.843081,62.05,structural_tip,church_spire,1587,iconic,false,high,Oviedo Cathedral is the selected vertical landmark most strongly associated with Oviedo.,La Catedral de Oviedo es el hito vertical seleccionado con mayor asociación a Oviedo.,27185.23220445032,27.18523220445032,ourairports-2026-09-14;aena-2025-annual-traffic;wikidata-q1534288;oviedo-cathedral-tower,2026-09-16
city-q1355--ourairports-35145--iconic--wikidata-q283257,city-q1355,Bengaluru,Bangalore,Bengaluru,IN,India,India,Asia,Southern Asia,ourairports-35145,Kempegowda International Airport Bengaluru,Kempegowda International Airport Bengaluru,BLR,VOBL,13.1979,77.706299,large_airport,41.87562,2024,true,year_round,wikidata-q283257,Vidhana Soudha,Vidhana Soudha,12.979693,77.590658,45.72,structural_tip,vertical_landmark,1956,iconic,false,high,Vidhana Soudha is the selected vertical landmark most strongly associated with Bengaluru.,Vidhana Soudha es el hito vertical seleccionado con mayor asociación a Bangalore.,27203.60319046823,27.203603190468232,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q283257;karnataka-vidhana,2026-09-16
city-q3692--ourairports-5112--iconic--wikidata-q656743,city-q3692,Riyadh,Riad,Riyadh,SA,Saudi Arabia,Arabia Saudí,Asia,Western Asia,ourairports-5112,King Khalid International Airport,King Khalid International Airport,RUH,OERK,24.9576,46.698799,large_airport,18.933989,2021,true,year_round,wikidata-q656743,Kingdom Centre,Kingdom Centre,24.711389,46.674444,302,structural_tip,vertical_landmark,2000,iconic,false,high,Kingdom Centre is the selected vertical landmark most strongly associated with Riyadh.,Kingdom Centre es el hito vertical seleccionado con mayor asociación a Riad.,27383.791150346762,27.383791150346763,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q656743,2026-09-16
